13.875 none 17.0 none 876.0 none ;
13.812 none 15.0 none 876.0 none ;
13.687 rise-end 11.0 none 878.0 none ;
13.687 none 11.0 none 876.0 none ;
13.5 none 9.0 none 875.0 none ;
13.562 fall-begin 9.0 none 874.0 none ;
13.562 none 5.0 none 875.0 none ;
13.5 none 5.0 none 876.0 none ;
13.625 none 5.0 none 875.0 none ;
13.812 none 5.0 none 875.0 none ;
13.875 fall-end 5.0 none 875.0 none ;
13.875 none 5.0 none 872.0 none ;
13.875 none 5.0 none 873.0 none ;
13.687 none 5.0 none 874.0 none ;
13.75 none 4.0 none 874.0 none ;
13.562 none 4.0 none 874.0 none ;
13.812 none 4.0 none 873.0 none ;
13.687 none 4.0 none 873.0 none ;
13.75 none 4.0 none 871.0 none ;
13.625 none 4.0 none 873.0 none ;
